Topic#Mas#Ecs_1#Ecs_2#Ecs_3#Snp#Cnf_1#Cnf_2#Cnf_3#Cnf_4#Sub#Sen#Slc#index#Label_wp#Label_np
International tourism is now more common than ever before#0.762720523094#0.762720523094#0.884439441909#0.682321452101#0.0#0.0#1.0#1.0#0#0.752658391444#0.213#16#33#0#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.157258743589#0.0#9#33#0#0#
International tourism is now more common than ever before#0.795302638313#0.795302638313#0.777126827463#0.900410856497#0.0#0.0#1.0#0.0#0#0.954710082106#0.198#16#34#1#1#
International tourism is now more common than ever before#0.908728566434#0.90974463316#0.670528799894#0.0#0.0#0.0#1.0#0.0#0#0.999104461722#0.142#24#34#1#1#
International tourism is now more common than ever before#0.795302638313#0.795302638313#0.690971469125#0.900410856497#0.0#0.0#0.0#0.0#0#0.980898816578#0.0#5#34#1#1#
International tourism is now more common than ever before#0.60172815583#0.60172815583#0.777126827463#0.165648751282#0.0#0.0#1.0#0.0#0#0.623060019102#0.291#10#34#1#1#
International tourism is now more common than ever before#0.704468695778#0.90974463316#0.581664425241#0.0#0.0#0.0#0.0#0.0#0#0.996797680939#0.545#3#34#1#1#
International tourism is now more common than ever before#0.908728566434#0.908728566434#0.670528799894#0.0#0.0#0.0#1.0#0.0#0#0.93520090332#0.104#20#34#1#1#
International tourism is now more common than ever before#0.60172815583#0.60172815583#0.777126827463#0.165648751282#0.0#0.0#1.0#0.0#0#0.421809584071#0.124#19#35#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#1#0.923619962555#0.0#4#36#1#0#
International tourism is now more common than ever before#0.386593960311#0.386593960311#0.843033618424#0.348167451092#0.0#0.0#1.0#0.0#0#0.587214762018#0.226#16#36#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.782149512088#0.0#6#36#1#0#
International tourism is now more common than ever before#0.64971770286#0.907570002437#0.665007765386#0.82538111667#0.0#0.0#1.0#0.0#0#0.0436393212786#0.192#24#37#1#0#
International tourism is now more common than ever before#0.60172815583#0.60172815583#0.777126827463#0.165648751282#0.0#0.0#1.0#0.0#0#0.433944829047#0.42#11#38#1#1#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.819373850116#0.0#3#39#1#0#
International tourism is now more common than ever before#0.63543624218#0.871215185973#0.815927752124#0.80331333344#0.0#0.0#1.0#0.0#0#0.950381860087#0.474#13#39#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.996183355235#0.333#6#40#1#0#
International tourism is now more common than ever before#0.625941709566#0.941142347249#0.0#0.0#0.0#0.0#0.0#0.0#0#0.861906072064#0.0#9#40#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#1.0#0.0#0#0.0887765245681#0.2#12#40#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.881553492733#0.528#7#41#1#0#
International tourism is now more common than ever before#0.465941219537#0.641446522309#0.626821617618#0.762301858294#0.0#0.0#0.0#0.0#0#0.998007129907#0.308#12#41#1#0#
International tourism is now more common than ever before#0.60172815583#0.60172815583#0.777126827463#0.165648751282#0.0#0.0#1.0#0.0#0#0.916195225967#0.452#5#42#1#1#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.970336238273#0.619#7#42#1#1#
International tourism is now more common than ever before#0.704468695778#0.90974463316#0.581664425241#0.0#0.0#0.0#1.0#0.0#0#0.997860161061#0.0#6#43#1#1#
International tourism is now more common than ever before#0.60172815583#0.60172815583#0.777126827463#0.165648751282#0.0#0.0#1.0#0.0#0#0.119230386007#0.144#18#43#1#1#
International tourism is now more common than ever before#0.672889852084#0.731907470348#0.0#0.806096836395#0.0#0.0#0.0#0.0#0#0.283192612521#0.278#9#44#0#0#
International tourism is now more common than ever before#0.832724576815#0.910936706442#0.929521111296#0.744791780471#0.0#0.0#1.0#0.0#0#0.914191424733#0.31#17#45#0#0#
International tourism is now more common than ever before#0.874097642007#0.906211124339#0.777126827463#0.165648751282#0.0#0.0#0.0#0.0#0#0.835525627056#0.195#13#46#1#1#
International tourism is now more common than ever before#0.739570811377#0.90974463316#0.713334820815#0.853924716355#0.0#0.0#1.0#0.0#0#0.971328657198#0.353#21#46#1#1#
International tourism is now more common than ever before#0.704468695778#0.90974463316#0.581664425241#0.0#0.0#0.0#0.0#0.0#0#0.996797680939#0.545#3#46#1#1#
International tourism is now more common than ever before#0.739570811377#0.739570811377#0.713334820815#0.853924716355#0.0#0.0#1.0#0.0#0#0.304713251911#0.35#17#46#1#1#
International tourism is now more common than ever before#0.908728566434#0.908728566434#0.670528799894#0.0#0.0#0.0#1.0#0.0#0#0.937997437151#0.0#23#47#1#0#
International tourism is now more common than ever before#0.908728566434#0.908728566434#0.670528799894#0.0#0.0#0.0#1.0#0.0#0#0.972957186936#0.0#5#47#1#0#
International tourism is now more common than ever before#0.579369496185#0.574507308188#0.257235325921#0.0#0.0#0.0#0.0#0.0#0#0.628691010137#0.0#17#47#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#1#0.923619962555#0.0#4#48#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.421527434385#0.565#4#48#1#0#
International tourism is now more common than ever before#0.518420516153#0.397121736365#0.627506137227#0.796358061709#0.0#0.0#0.0#0.0#1#0.00327168403185#0.0#16#48#1#0#
International tourism is now more common than ever before#0.677825242039#0.907570002437#0.571862983743#0.765128683862#0.0#0.0#0.0#0.0#0#0.166132045425#0.204#10#48#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.8917600162#0.0#5#48#1#0#
International tourism is now more common than ever before#0.615395682172#0.870661133652#0.589635714075#0.686286942885#0.0#0.0#0.0#0.0#0#0.309209048764#0.367#7#48#1#0#
International tourism is now more common than ever before#0.925049761899#0.0#0.0#0.0#0.0#0.0#0.0#0.0#1#0.734916851345#0.325#21#49#1#0#
International tourism is now more common than ever before#0.925049761899#0.60172815583#0.777126827463#0.165648751282#0.0#0.0#1.0#0.0#0#0.84853240434#0.326#15#50#1#1#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#1.0#0.0#0#0.981373243987#0.0#3#50#1#1#
International tourism is now more common than ever before#0.60172815583#0.60172815583#0.777126827463#0.165648751282#0.0#0.0#0.0#0.0#0#0.299797018127#0.42#11#50#1#1#
International tourism is now more common than ever before#0.60172815583#0.743188005246#0.777126827463#0.706185024156#0.0#1.0#1.0#0.0#0#0.783865281319#0.444#18#51#1#0#
International tourism is now more common than ever before#0.0#0.743188005246#0.647472225382#0.706185024156#0.0#0.0#1.0#0.0#0#0.882114995#0.464#4#51#1#0#
International tourism is now more common than ever before#0.60172815583#0.60172815583#0.777126827463#0.165648751282#0.0#0.0#0.0#0.0#0#0.661206423048#0.464#13#51#1#0#
International tourism is now more common than ever before#0.612610097345#0.371051915294#0.345874491922#0.258176067248#0.0#0.0#1.0#0.0#1#0.913736955826#0.483#8#52#1#0#
International tourism is now more common than ever before#0.65049735958#0.491090186262#0.257235325921#0.664948548482#0.0#0.0#1.0#0.0#0#0.922385343321#0.236#13#52#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#1.0#0.0#0#0.817223911162#0.0#11#52#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#1.0#0.0#0#0.804425452002#0.0#8#52#1#0#
International tourism is now more common than ever before#0.710600636847#0.892812424179#0.834887088076#0.118728875189#0.0#0.0#1.0#0.0#0#0.816133099568#0.0#6#53#1#0#
International tourism is now more common than ever before#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.407728646562#0.0#14#53#1#0#
International tourism is now more common than ever before#0.908728566434#0.908728566434#0.777126827463#0.165648751282#0.0#0.0#1.0#0.0#0#0.97094317529#0.25#11#54#1#1#
International tourism is now more common than ever before#0.908728566434#0.908728566434#0.670528799894#0.0#0.0#0.0#1.0#0.0#0#0.964392772717#0.0#3#54#1#1#
International tourism is now more common than ever before#0.60172815583#0.60172815583#0.777126827463#0.165648751282#0.0#0.0#1.0#0.0#0#0.83243965335#0.375#7#54#1#1#
International tourism is now more common than ever before#0.704468695778#0.90974463316#0.777126827463#0.165648751282#0.0#0.0#1.0#0.0#0#0.907298364154#0.526#18#55#1#1#
International tourism is now more common than ever before#0.704468695778#0.90974463316#0.581664425241#0.0#0.0#0.0#1.0#0.0#0#0.997755037841#0.677#3#55#1#1#
International tourism is now more common than ever before#0.60172815583#0.60172815583#0.777126827463#0.165648751282#0.0#0.0#1.0#0.0#0#0.0814519257061#0.529#14#55#1#1#
International tourism is now more common than ever before#0.691868095088#0.860394161745#0.154907227524#0.806096836395#0.0#0.0#1.0#0.0#0#0.628256618133#0.39#12#56#0#0#
International tourism is now more common than ever before#0.85043341363#0.0#0.0#0.0#0.0#0.0#0.0#1.0#0#0.225886619988#0.314#9#56#0#0#
Living and studying overseas#0.7313990673#0.7313990673#0.719638103787#0.0#0.0#0.0#1.0#0.0#0#0.826845786214#0.0#4#57#0#0#
Living and studying overseas#0.38185972525#0.726483217409#0.797518000591#0.548949943031#0.0#0.0#1.0#0.0#0#0.460524823797#0.412#14#57#0#0#
Living and studying overseas#0.771219067716#0.70953942964#0.0#0.756644541768#0.0#0.0#0.0#0.0#0#0.683787407612#0.0#10#58#0#0#
Living and studying overseas#0.822444561614#0.822444561614#0.0#0.0#0.0#0.0#1.0#0.0#0#0.784304894582#0.145#15#58#0#0#
Living and studying overseas#0.763165818394#0.841984359346#0.616198055342#0.0#0.0#0.0#1.0#0.0#0#0.346787687455#0.207#15#59#1#1#
Living and studying overseas#0.78303385364#0.78303385364#0.591852852662#0.0#0.0#0.0#1.0#0.0#0#0.00186652497065#0.206#25#60#1#1#
Living and studying overseas#0.0#0.0#0.0#0.0#0.0#0.0#1.0#0.0#0#0.143443756174#0.0#9#61#1#0#
Living and studying overseas#0.763165818394#0.841984359346#0.719638103787#0.0#0.0#0.0#1.0#0.0#0#0.888410690965#0.183#18#61#1#0#
Living and studying overseas#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.0651315014015#0.0#9#61#1#0#
Living and studying overseas#0.815183293036#0.815183293036#0.734241345491#0.0#0.0#0.0#1.0#0.0#0#0.025181128799#0.0#19#62#1#1#
Living and studying overseas#0.763165818394#0.841984359346#0.616198055342#0.0#0.0#0.0#1.0#0.0#0#0.0517826112187#0.362#11#63#1#0#
Living and studying overseas#0.695081835246#0.504757257865#0.67232914248#0.663305797018#0.0#0.0#1.0#0.0#0#0.000232295729002#0.346#21#63#1#0#
Living and studying overseas#0.763165818394#0.841984359346#0.616198055342#0.0#0.0#0.0#1.0#0.0#0#0.688032295041#0.0#11#64#1#0#
Living and studying overseas#0.796790232363#0.796790232363#0.623564986198#0.885090834049#0.0#0.0#1.0#0.0#0#0.399974820771#0.0#13#65#1#0#
Living and studying overseas#0.667758889906#0.736413637919#0.715503767061#0.842445526433#0.0#0.0#1.0#0.0#0#0.583367541371#0.226#15#66#1#0#
Living and studying overseas#0.763165818394#0.841984359346#0.616198055342#0.0#0.0#0.0#1.0#0.0#0#0.159861367283#0.0#16#67#1#1#
Living and studying overseas#0.70953942964#0.70953942964#0.610559601612#0.756644541768#0.0#0.0#1.0#0.0#0#0.127921301951#0.167#14#68#1#1#
Living and studying overseas#0.815183293036#0.815183293036#0.734241345491#0.618720418783#0.0#1.0#1.0#0.0#0#0.948511691569#0.0#21#69#1#1#
Living and studying overseas#0.535424142677#0.651706736916#0.436845510557#0.748653434611#0.0#0.0#1.0#0.0#0#0.932953297274#0.0#13#69#1#1#
Living and studying overseas#0.0#0.0#0.0#0.0#0.0#0.0#1.0#0.0#0#0.842045398615#0.0#7#69#1#1#
Studies abroad and the cultural aspect of the experience#0.671618234176#0.741137645616#0.832525470767#0.790765347442#0.590070645971#1.0#1.0#0.0#0#0.861313730258#0.0#10#70#0#0#
Studies abroad and the cultural aspect of the experience#0.765579564624#0.0#0.0#0.0#0.0#0.0#1.0#0.0#0#0.592603969767#0.0#8#70#0#0#
Studies abroad and the cultural aspect of the experience#0.737067610939#0.812265488984#0.63543038632#0.0#0.0#0.0#1.0#0.0#0#0.973817996238#0.0#7#70#0#0#
Studies abroad and the cultural aspect of the experience#0.671618234176#0.741137645616#0.0#0.790765347442#0.590070645971#0.0#1.0#0.0#0#0.402044149962#0.0#2#70#0#0#
Studies abroad and the cultural aspect of the experience#0.765579564624#0.0#0.0#0.0#0.0#0.0#1.0#0.0#0#0.468793198036#0.0#6#70#0#0#
Studies abroad and the cultural aspect of the experience#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.869061127909#1.0#1#70#0#0#
Studies abroad and the cultural aspect of the experience#0.737067610939#0.838586936352#0.63543038632#0.0#0.0#0.0#1.0#0.0#0#0.999133057031#0.294#9#71#1#1#
Studies abroad and the cultural aspect of the experience#0.602681082252#0.838586936352#0.634885279855#0.0#0.0#0.0#1.0#0.0#0#0.997755037841#0.0#2#71#1#1#
Studies abroad and the cultural aspect of the experience#0.737067610939#0.812265488984#0.63543038632#0.0#0.0#0.0#1.0#0.0#0#0.912600092381#0.385#6#71#1#1#
Studies abroad and the cultural aspect of the experience#0.0#0.0#0.0#0.0#0.892931809318#0.0#0.0#0.0#0#0.292240325231#0.327#9#72#1#1#
Studies abroad and the cultural aspect of the experience#0.671618234176#0.741137645616#0.0#0.790765347442#0.620146177059#0.0#0.0#0.0#0#0.00461505511328#0.0#18#73#1#1#
Studies abroad and the cultural aspect of the experience#0.63070189923#0.811564588327#0.51513775841#0.692025003556#0.364186637335#0.0#1.0#0.0#0#0.276234116675#0.371#15#74#1#0#
Studies abroad and the cultural aspect of the experience#0.671618234176#0.741137645616#0.0#0.790765347442#0.590070645971#0.0#0.0#0.0#0#0.120225762781#0.14#10#75#1#0#
Studies abroad and the cultural aspect of the experience#0.765579564624#0.0#0.0#0.0#0.486516464485#0.0#0.0#0.0#0#0.248529967836#0.178#14#76#1#0#
Studies abroad and the cultural aspect of the experience#0.765579564624#0.0#0.0#0.0#0.486516464485#0.0#0.0#0.0#0#0.208181188868#0.245#9#76#1#0#
Studies abroad and the cultural aspect of the experience#0.765579564624#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0#0.482565206045#0.0#4#76#1#0#
Studies abroad and the cultural aspect of the experience#0.706915295199#0.741137645616#0.564006568385#0.790765347442#0.845646190516#0.0#1.0#0.0#0#0.00996283427778#0.367#12#77#1#0#
Studies abroad and the cultural aspect of the experience#0.765579564624#0.845343016134#0.650339290769#0.790765347442#0.670107668662#0.0#1.0#0.0#0#0.00260032398111#0.076#24#78#1#1#
Studies abroad and the cultural aspect of the experience#0.574133444634#0.845343016134#0.650339290769#0.660547988253#0.0#0.0#1.0#0.0#0#0.817603343409#0.184#9#78#1#1#
